Ich O
halte O
dagegen O
. O
« O
» O
Das O
stelle O
ich O
dir O
frei O
. O
Ich O
will O
dir O
aber O
auch O
sagen O
, O
dass O
ich O
bisher O
nur O
mit O
dir O
gespielt O
habe O
. O
Ich O
kann O
dir O
nicht O
alle O
Methoden O
und O
Tricks O
aufzählen O
, O
die O
mir O
zur O
Verfügung O
stehen O
. O
Das O
hier O
war O
der O
Anfang O
. O
Wir O
werden O
weitermachen O
, O
Yannah PER
. O
« O
» O
Scheiße O
! O
« O
, O
schrie O
sie O
, O
weil O
sie O
die O
überheblich O
klingenden O
Worte O
geärgert O
hatten O
. O
Dann O
wurde O
sie O
noch O
wütender O
und O
schleuderte O
einen O
ihrer O
Ringe O
gegen O
die O
Fratze PER
, O
die O
allerdings O
schneller O
reagierte O
und O
innerhalb O
eines O
Sekundenbruchteils O
verschwand O
, O
noch O
bevor O
der O
gefährliche O
Ring O
in O
die O
unmittelbare O
Nähe O
geriet O
. O
Zurück O
blieb O
Yannah PER
. O
Sie O
fing O
den O
Ring O
wieder O
auf O
und O
spürte O
, O
dass O
er O
heiß O
geworden O
war O
. O
Für O
einen O
Moment O
huschte O
ein O
sehr O
nachdenklicher O
Zug O
um O
ihren O
Mund O
. O
Es O
gefiel O
ihr O
nicht O
, O
dass O
sich O
der O
Ring O
erwärmt O
hatte O
. O
Wollte O
Asmodis PER
damit O
andeuten O
, O
dass O
er O
sie O
und O
ihre O
Waffen O
möglicherweise O
doch O
beherrschte O
, O
wenn O
er O
wollte O
? O
Sie O
schaute O
sich O
um O
. O
Es O
war O
wieder O
finster O
und O
absolut O
lichtlos O
geworden O
. O
Wie O
vorher O
, O
als O
sie O
den O
Raum O
betreten O
hatte O
. O
Den O
Weg O
zur O
Tür O
fand O
sie O
auch O
im O
Dunkeln O
. O
Sie O
schob O
sie O
nach O
außen O
und O
verließ O
die O
Finsternis O
. O
Über O
der O
Stadt O
lag O
ein O
grauer O
Herbsthimmel O
. O
Und O
in O
diesem O
kleinen O
Hinterhof O
war O
es O
noch O
grauer O
geworden O
. O
Es O
hatte O
vor O
Kurzem O
noch O
geregnet O
. O
Die O
rückseitigen O
Fassaden O
der O
Häuser O
sahen O
aus O
, O
als O
wären O
sie O
mit O
nassen O
Tüchern O
bedeckt O
worden O
. O
Wütend O
trat O
sie O
die O
Tür O
hinter O
sich O
zu O
. O
Es O
war O
nicht O
so O
gelaufen O
, O
wie O
sie O
es O
sich O
vorgestellt O
hatte O
. O
Vielleicht O
hatte O
sie O
auch O
einen O
Fehler O
begangen O
und O
sich O
dem O
Teufel APP
zu O
früh O
gestellt O
. O
Sie O
hätte O
noch O
abwarten O
sollen O
. O
Aber O
die O
Zeit O
war O
trotzdem O
reif O
. O
Sie O
musste O
sich O
da O
auf O
ihr O
Gefühl O
verlassen O
. O
Mit O
kleinen O
Schritten O
und O
auch O
sehr O
nachdenklich O
ging O
sie O
auf O
ihr O
Fahrzeug O
zu O
. O
Es O
war O
ein O
Motorrad O
. O
Nicht O
irgendeines O
, O
sondern O
eine O
mächtige O
Maschine O
, O
deren O
Blech O
einen O
roten O
Anstrich O
zeigte O
. O
An O
einigen O
Stellen O
war O
er O
von O
schwarzen O
Streifen O
überdeckt O
, O
sodass O
die O
Karosserie O
eine O
wenigstens O
optisch O
stromlinienförmige O
Form O
bekam O
. O
Sie O
war O
allein O
gefahren O
und O
würde O
auch O
allein O
wieder O
zurückkehren O
. O
Und O
sie O
würde O
die O
anderen O
im O
unklaren O
lassen O
. O
Es O
war O
schlecht O
, O
wenn O
man O
nicht O
als O
absolute O
Siegerin O
dastand O
. O
Yannah PER
dachte O
an O
ihre O
Ringe O
. O
Zwei O
waren O
sehr O
groß O
. O
Diese O
konnte O
Yannah O
Als O
sie O
das O
Gewicht O
der O
Ringe O
an O
ihrem O
Hals O
spürte O
, O
atmete O
sie O
tief O
durch O
. O
Sie O
fühlte O
genau O
, O
dass O
eine O
Sicherheit O
zurückgekehrt O
war O
, O
und O
die O
brauchte O
sie O
auch O
. O
Die O
Maschine O
hatte O
sie O
aufgebockt O
. O
Sie O
nahm O
den O
sehr O
hohen O
Helm O
, O
setzte O
ihn O
auf O
und O
startete O
. O
Aus O
dem O
Auspuff O
quollen O
die O
grauen O
Wolken O
, O
begleitet O
vom O
donnernden O
Geräusch O
des O
Motors O
. O
Der O
Feuerstuhl O
vibrierte O
. O
Es O
pflanzte O
sich O
fort O
, O
es O
erfasste O
auch O
die O
junge O
Frau O
, O
und O
sie O
empfand O
diese O
» O
big O
vibrations O
« O
wie O
einen O
erotisierenden O
Strom O
. O
Das O
war O
alles O
wunderbar O
. O
Am O
liebsten O
wäre O
sie O
auf O
der O
Moto O
Guzzi O
in O
den O
dunklen O
Nachthimmel O
hineingeflogen O
. O
Da O
dies O
nicht O
möglich O
war O
, O
blieb O
Yannah PER
nichts O
anderes O
übrig O
, O
als O
aus O
dem O
Hof O
zu O
rollen O
und O
in O
die O
allmählich O
einsetzende O
Dämmerung O
hineinzufahren O
, O
die O
sich O
wie O
ein O
großer O
Schatten O
über O
Paris O
gelegt O
hatte O
… O
Die O
feuerrote O
Yannah PER
rollte O
in O
Richtung O
Seine O
. O
Sie O
liebte O
den O
Fluss O
, O
und O
sie O
wohnte O
auch O
dort O
. O
Das O
heißt O
, O
sie O
und O
ihre O
Freunde APP
hatten O
sich O
ein O
gewisses O
Gebiet O
als O
Revier O
ausgesucht O
und O
nach O
ihren O
Vorstellungen O
eingerichtet O
. O
Mit O
der O
» O
normalen O
« O
Gesellschaft O
hatte O
keiner O
von O
ihnen O
etwas O
im O
Sinn O
. O
Sie O
wollten O
Outsider O
sein O
, O
das O
andere O
nicht O
akzeptieren O
. O
Sie O
wollten O
leben O
und O
gleichzeitig O
provozieren O
, O
und O
sie O
wollten O
sich O
vor O
allen O
Dingen O
von O
niemandem O
hereinreden O
lassen O
, O
dafür O
aber O
ihren O
Geist O
erweitern O
und O
in O
andere O
Welten O
eindringen O
. O
Für O
diese O
Vielschichtigkeit O
gab O
es O
nur O
einen O
Begriff O
, O
der O
von O
ihnen O
akzeptiert O
wurde O
. O
Die O
Hölle O
. O
Was O
die O
Hölle O
war O
, O
wusste O
keiner O
von O
ihnen O
. O
Sie O
glaubten O
auch O
nicht O
an O
die O
alten O
Kindergeschichten O
, O
in O
denen O
die O
Hölle O
als O
Ort O
des O
Feuers O
dargestellt O
wurde O
, O
wo O
Menschen O
in O
mit O
Wasser O
gefüllten O
Kesseln O
saßen O
und O
vor O
sich O
hinbrieten O
. O
Nein O
, O
für O
sie O
war O
die O
Hölle O
etwas O
ganz O
anderes O
. O
Für O
sie O
bedeutete O
es O
, O
Macht O
zu O
haben O
, O
seinen O
Gefühlen O
freien O
Lauf O
zu O
lassen O
, O
andere O
zu O
unterdrücken O
, O
ein O
gefährliches O
Spiel O
mit O
der O
Magie O
zu O
treiben O
und O
sich O
einfach O
dem O
Bösen O
hinzugeben O
, O
das O
sie O
allerdings O
kontrollieren O
wollten O
. O
Es O
wäre O
ja O
so O
einfach O
gewesen O
, O
dem O
Teufel O
zu O
dienen O
, O
nur O
wollten O
sie O
selbst O
die O
Macht O
, O
und O
da O
war O
Yannah PER
die O
perfekte O
Anführerin APP
, O
die O
ihr O
Ziel O
mit O
einer O
absoluten O
Grausamkeit O
verfolgte O
und O
sich O
durch O
nichts O
vom O
Weg O
abbringen O
ließ O
. O
Wer O
an O
ihr O
zweifelte O
und O
dies O
öffentlich O
zugab O
, O
konnte O
sein O
Testament O
machen O
. O
Yannah PER
kannte O
weder O
Rücksicht O
, O
Verständnis O
, O
noch O
Gnade O
. O
Sie O
ging O
ihren O
Weg O
. O
An O
diesem O
frühen O
Abend O
dachte O
sie O
über O
die O
Zukunft O
und O
die O
Vergangenheit O
nach O
. O
Sie O
rollte O
am O
Ufer O
des O
Flusses O
entlang O
. O
Paris O
hatte O
sich O
bereits O
sein O
Lichterkleid O
übergestreift O
. O
Das O
helle O
Funkeln O
des O
Widerscheins O
lag O
auch O
auf O
den O
Wellen O
der O
Seine O
, O
aber O
in O
direkter O
Ufernähe O
, O
auf O
diesem O
schmalen O
Weg O
, O
leuchteten O
nur O
wenige O
Laternen O
. O
Sie O
fuhr O
bewusst O
nicht O
am O
Nordufer O
der O
Seine O
entlang O
, O
wo O
die O
großen O
Hotels O
und O
Touristenattraktionen O
lagen O
, O
sie O
hielt O
sich O
am O
Südufer O
und O
passierte O
auch O
die O
Ile O
de O
la O
Cite O
, O
auf O
der O
einst O
Gallier O
vom O
Stamme O
der O
Parisier O
das O
Fischerdorf O
Lutetia O
gegründet O
hatten O
, O
das O
als O
historisches O
Zentrum O
von O
Paris O
und O
ganz O
Frankreich O
galt O
. O
Das O
Ufer O
lag O
tiefer O
als O
die O
normale O
Straße O
, O
über O
der O
ein O
nicht O
abreißender O
Verkehrsstrom O
rollte O
. O
Yannah PER
kümmerte O
sich O
auch O
nicht O
Yannah PER
war O
mit O
zwei O
Freunden APP
verabredet O
. O
Sie O
wartete O
nahe O
der O
Brücke O
Pont O
d’Austerlitz O
auf O
sie O
. O
Dort O
würde O
sie O
ihnen O
dann O
einige O
Fragen O
beantworten O
. O
Die O
Gegend O
war O
für O
sie O
gut O
und O
günstig O
. O
Nicht O
weit O
entfernt O
lag O
die O
Grünanlage O
des O
Jardin O
des O
Plantes O
, O
dessen O
Westseite O
mit O
dem O
Gelände O
der O
Universität O
abschloss O
. O
Da O
konnte O
man O
auch O
um O
diese O
Zeit O
in O
Ruhe O
reden O
, O
ohne O
gestört O
zu O
werden O
. O
Wie O
ein O
Phantom O
huschte O
sie O
am O
Fluss O
entlang O
. O
Die O
Luft O
war O
schlecht O
, O
das O
Wasser O
stank O
, O
die O
Stadt O
atmete O
zahlreiche O
Gerüche O
aus O
, O
die O
sich O
wie O
ein O
dichter O
Kessel O
über O
das O
Häusermeer O
legten O
und O
auch O
in O
jede O
noch O
so O
kleine O
Gasse O
hineinkrochen O
. O
Der O
Schiffsverkehr O
ruhte O
fast O
. O
Kähne O
lagen O
wie O
schwere O
Klötze O
am O
Ufer O
. O
Stimmen O
schallten O
über O
das O
Wasser O
. O
Yannah PER
hörte O
nichts O
. O
Sie O
hatte O
das O
Sichtvisier O
des O
Helms O
nicht O
ganz O
nach O
unten O
geklappt O
, O
sie O
wollte O
etwas O
von O
dern O
Wind O
spüren O
, O
der O
ihr O
entgegenwehte O
. O
Dann O
sah O
sie O
den O
Mann APP
. O
Er O
stand O
mitten O
auf O
dem O
Weg O
, O
hielt O
sich O
geduckt O
, O
den O
Kopf O
nach O
unten O
gesenkt O
. O
Vor O
seinem O
Gesicht O
tanzte O
für O
einen O
Moment O
der O
Widerschein O
einer O
Flamme O
, O
als O
er O
ein O
Zündholz O
anriss O
und O
sich O
eine O
Zigarette O
anzündete O
. O
Sie O
glühte O
auf O
wie O
ein O
roter O
Stern O
. O
Er O
rauchte O
hastig O
, O
ging O
aber O
nicht O
zur O
Seite O
. O
Yannah PER
ärgerte O
sich O
darüber O
. O
Sie O
war O
stärker O
, O
da O
hatte O
der O
Schwache APP
eben O
zu O
weichen O
. O
So O
lautete O
auch O
die O
Maxime O
, O
nach O
der O
sie O
ihr O
Leben O
eingerichtet O
hatte O
. O
Der O
Mann APP
blieb O
nicht O
nur O
stehen O
, O
er O
ging O
ihr O
sogar O
entgegen O
. O
Sie O
schaltete O
das O
Fernlicht O
an O
. O
In O
dem O
grellen O
Lichtkegel O
stand O
er O
wie O
eine O
Vogelscheuche O
. O
Sein O
Mantel O
war O
lang O
und O
grau O
. O
In O
der O
rechten O
Hand O
hielt O
er O
die O
Zigarette O
– O
und O
schleuderte O
sie O
Yannah PER
entgegen O
. O
Jetzt O
erst O
wurde O
ihr O
klar O
, O
dass O
diese O
Person APP
nicht O
rein O
zufällig O
dort O
stand O
. O
Sie O
hatte O
auf O
Yannah PER
gewartet O
, O
und O
die O
Frau APP
mit O
dem O
roten O
Feuerhaar O
wusste O
, O
dass O
sie O
in O
den O
nächsten O
Sekunden O
handeln O
musste O
, O
wenn O
sie O
überleben O
wollte O
. O
